VFG000349__psaE	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:psaE,vf_name:Myf/pH6 antigen,vf_accession:VF0134
VFG000350__psaF	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:psaF,vf_name:Myf/pH6 antigen,vf_accession:VF0134
VFG000351__antigen_4	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:antigen 4,vf_name:Myf/pH6 antigen,vf_accession:VF0134
VFG000352__psaB	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:psaB,vf_name:Myf/pH6 antigen,vf_accession:VF0134
VFG000353__psaC	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:psaC,vf_name:Myf/pH6 antigen,vf_accession:VF0134
VFG000354__ail	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:ail,vf_name:Ail,vf_accession:VF0132
VFG000356__inv	1	0	.	.	genus:Yersinia,species:enterocolitica,strain:W1024,gene_name:inv,vf_name:Invasin,vf_accession:VF0131
VFG000358__fyuA	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:fyuA,vf_name:Yersiniabactin,vf_accession:VF0136
VFG000359__ybtE	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:ybtE,vf_name:Yersiniabactin,vf_accession:VF0136
VFG000360__ybtT	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:ybtT,vf_name:Yersiniabactin,vf_accession:VF0136
VFG000361__ybtU	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:ybtU,vf_name:Yersiniabactin,vf_accession:VF0136
VFG000362__irp1	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:irp1,vf_name:Yersiniabactin,vf_accession:VF0136
VFG000363__irp2	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:irp2,vf_name:Yersiniabactin,vf_accession:VF0136
VFG000364__ybtA	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:ybtA,vf_name:Yersiniabactin,vf_accession:VF0136
VFG000365__ybtP	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:ybtP,vf_name:Yersiniabactin,vf_accession:VF0136
VFG000366__ybtQ	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:ybtQ,vf_name:Yersiniabactin,vf_accession:VF0136
VFG000367__ybtX	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:ybtX,vf_name:Yersiniabactin,vf_accession:VF0136
VFG000368__ybtS	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:ybtS,vf_name:Yersiniabactin,vf_accession:VF0136
VFG000371__yadA	0	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yadA,vf_name:YadA,vf_accession:VF0133
VFG000372__sycE_yerA	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:sycE/yerA,vf_name:TTSS,vf_accession:VF0140
VFG000373__yopE	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yopE,vf_name:TTSS,vf_accession:VF0140
VFG000374__yopK_yopQ	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yopK/yopQ,vf_name:TTSS,vf_accession:VF0140
VFG000375__yopT	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yopT,vf_name:TTSS,vf_accession:VF0140
VFG000376__sycT	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:sycT,vf_name:TTSS,vf_accession:VF0140
VFG000377__yopM	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yopM,vf_name:TTSS,vf_accession:VF0140
VFG000378__yopD	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yopD,vf_name:TTSS,vf_accession:VF0140
VFG000379__yopB	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yopB,vf_name:TTSS,vf_accession:VF0140
VFG000380__sycD_lcrH	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:sycD/lcrH,vf_name:TTSS,vf_accession:VF0140
VFG000381__lcrV	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:lcrV,vf_name:TTSS,vf_accession:VF0140
VFG000382__lcrG	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:lcrG,vf_name:TTSS,vf_accession:VF0140
VFG000383__lcrR	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:lcrR,vf_name:TTSS,vf_accession:VF0140
VFG000384__yscV_lcrD	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscV/lcrD,vf_name:TTSS,vf_accession:VF0140
VFG000385__yscY	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscY,vf_name:TTSS,vf_accession:VF0140
VFG000386__yscX	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscX,vf_name:TTSS,vf_accession:VF0140
VFG000387__sycN	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:sycN,vf_name:TTSS,vf_accession:VF0140
VFG000388__tyeA	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:tyeA,vf_name:TTSS,vf_accession:VF0140
VFG000389__lcrE_yopN	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:lcrE/yopN,vf_name:TTSS,vf_accession:VF0140
VFG000390__yscN	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscN,vf_name:TTSS,vf_accession:VF0140
VFG000391__yscO	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscO,vf_name:TTSS,vf_accession:VF0140
VFG000392__yscP	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscP,vf_name:TTSS,vf_accession:VF0140
VFG000393__yscQ	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscQ,vf_name:TTSS,vf_accession:VF0140
VFG000394__yscR	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscR,vf_name:TTSS,vf_accession:VF0140
VFG000395__yscS	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscS,vf_name:TTSS,vf_accession:VF0140
VFG000396__yscT	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscT,vf_name:TTSS,vf_accession:VF0140
VFG000397__yscU	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscU,vf_name:TTSS,vf_accession:VF0140
VFG000398__virG_yscW	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:virG/yscW,vf_name:TTSS,vf_accession:VF0140
VFG000400__yscA	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscA,vf_name:TTSS,vf_accession:VF0140
VFG000401__yscB	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscB,vf_name:TTSS,vf_accession:VF0140
VFG000402__yscC	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscC,vf_name:TTSS,vf_accession:VF0140
VFG000403__yscD	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscD,vf_name:TTSS,vf_accession:VF0140
VFG000404__yscE	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscE,vf_name:TTSS,vf_accession:VF0140
VFG000405__yscF	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscF,vf_name:TTSS,vf_accession:VF0140
VFG000406__yscG	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscG,vf_name:TTSS,vf_accession:VF0140
VFG000407__yopR_yscH_lcrP	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yopR/yscH/lcrP,vf_name:TTSS,vf_accession:VF0140
VFG000408__lcrO_yscI	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:lcrO/yscI,vf_name:TTSS,vf_accession:VF0140
VFG000409__ylpB_yscJ	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:ylpB/yscJ,vf_name:TTSS,vf_accession:VF0140
VFG000410__yscK	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscK,vf_name:TTSS,vf_accession:VF0140
VFG000411__yscL	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yscL,vf_name:TTSS,vf_accession:VF0140
VFG000412__lcrQ_yscM	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:lcrQ/yscM,vf_name:TTSS,vf_accession:VF0140
VFG000413__yopH	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yopH,vf_name:TTSS,vf_accession:VF0140
VFG000414__yopJ_yopP	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yopJ/yopP,vf_name:TTSS,vf_accession:VF0140
VFG000415__yopO_ypkA	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:yopO/ypkA,vf_name:TTSS,vf_accession:VF0140
VFG000416__sycH	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:sycH,vf_name:TTSS,vf_accession:VF0140
VFG000417__pla	1	0	.	.	genus:Yersinia,species:pestis,strain:CO92,gene_name:pla,vf_name:Pla,vf_accession:VF0139
